municipality_code,year,measure_type,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,municipality_name
432280,2005,residence,0,1,1,0,Veranópolis
432060,2005,residence,1,1,1,0,Severiano de Almeida
430490,2005,residence,0,0,1,0,Casca
431440,2005,residence,56,87,107,1,Pelotas
430440,2005,residence,6,9,10,0,Canela
431010,2005,residence,2,4,4,1,Igrejinha
432070,2005,residence,0,1,1,0,Sobradinho
431210,2005,residence,1,2,2,0,Mata
431050,2005,residence,2,2,2,0,Iraí
431205,2005,residence,0,0,0,0,Marques de Souza
430200,2005,residence,1,2,2,0,Barros Cassal
431850,2005,residence,7,7,8,0,São José do Norte
431320,2005,residence,1,1,2,0,Nova Petrópolis
431225,2005,residence,1,1,3,0,Minas do Leão
430390,2005,residence,3,6,7,0,Campo Bom
430705,2005,residence,1,1,1,0,Ernestina
431570,2005,residence,3,9,10,0,Rio Pardo
430770,2005,residence,11,16,16,1,Esteio
432166,2005,residence,1,2,2,0,Três Cachoeiras
431580,2005,residence,2,3,3,1,Roca Sales
430740,2005,residence,0,0,0,0,Esmeralda
430460,2005,residence,51,81,95,3,Canoas
432180,2005,residence,5,5,7,0,Três de Maio
431475,2005,residence,1,1,1,0,Poço das Antas
432235,2005,residence,0,0,0,0,União da Serra
431120,2005,residence,4,8,9,1,Júlio de Castilhos
431560,2005,residence,26,40,45,0,Rio Grande
431275,2005,residence,0,0,0,0,Nova Alvorada
431505,2005,residence,0,0,0,0,Porto Mauá
430470,2005,residence,7,14,14,0,Carazinho
431455,2005,residence,0,0,0,1,Pirapó
431870,2005,residence,15,28,36,1,São Leopoldo
431020,2005,residence,9,11,13,1,Ijuí
430950,2005,residence,1,1,1,0,Guarani das Missões
430820,2005,residence,2,4,4,0,Flores da Cunha
432150,2005,residence,4,6,8,0,Torres
431720,2005,residence,11,13,15,0,Santa Rosa
430230,2005,residence,3,5,6,0,Bom Jesus
430510,2005,residence,71,89,102,2,Caxias do Sul
432300,2005,residence,29,45,50,2,Viamão
432240,2005,residence,34,53,61,4,Uruguaiana
430930,2005,residence,12,17,20,0,Guaíba
430330,2005,residence,0,0,0,0,Caibaté
431370,2005,residence,8,12,13,1,Palmeira das Missões
431595,2005,residence,0,0,0,0,Rolador
431800,2005,residence,11,13,15,0,São Borja
430783,2005,residence,0,1,1,0,Eugênio de Castro
430610,2005,residence,11,14,15,0,Cruz Alta
432110,2005,residence,4,6,7,1,Tapes
431915,2005,residence,2,2,3,0,São Miguel das Missões
430940,2005,residence,1,1,1,0,Guaporé
431770,2005,residence,2,2,3,1,Santo Antônio das Missões
430160,2005,residence,18,30,36,2,Bagé
432330,2005,residence,0,0,0,0,Vila Flores
430310,2005,residence,10,19,19,1,Cachoeirinha
430060,2005,residence,31,49,57,1,Alvorada
430920,2005,residence,24,36,42,1,Gravataí
431170,2005,residence,1,1,1,0,Machadinho
430400,2005,residence,0,0,0,0,Campo Novo
431340,2005,residence,32,41,45,2,Novo Hamburgo
431990,2005,residence,9,15,17,0,Sapiranga
430760,2005,residence,3,4,5,0,Estância Velha
431306,2005,residence,2,2,2,0,Nova Hartz
431697,2005,residence,0,0,0,0,Santa Margarida do Sul
431830,2005,residence,16,20,23,1,São Gabriel
430780,2005,residence,2,2,3,0,Estrela
431036,2005,residence,0,0,0,0,Imigrante
430558,2005,residence,0,0,0,0,Colinas
430240,2005,residence,1,1,2,0,Bom Retiro do Sul
432377,2005,residence,0,0,0,0,Westfalia
430807,2005,residence,0,0,1,0,Fazenda Vilanova
432130,2005,residence,1,3,3,1,Taquari
431140,2005,residence,7,11,13,1,Lajeado
430645,2005,residence,0,1,1,0,Dois Lajeados
430100,2005,residence,0,0,0,0,Arroio do Meio
430843,2005,residence,0,0,0,0,Forquetinha
431260,2005,residence,0,0,0,0,Muçum
430620,2005,residence,0,0,1,0,Cruzeiro do Sul
432040,2005,residence,0,1,1,1,Serafina Corrêa
432270,2005,residence,8,10,10,0,Vera Cruz
430003,2005,residence,0,0,0,0,Aceguá
431150,2005,residence,2,3,3,0,Lavras do Sul
430435,2005,residence,0,0,1,0,Candiota
430660,2005,residence,6,7,9,1,Dom Pedrito
430965,2005,residence,0,0,1,0,Hulha Negra
430250,2005,residence,2,2,3,0,Bossoroca
432032,2005,residence,0,1,1,0,Senador Salgado Filho
431630,2005,residence,2,3,3,0,Roque Gonzales
431930,2005,residence,0,1,1,0,São Paulo das Missões
430520,2005,residence,0,0,0,0,Cerro Largo
431750,2005,residence,8,12,14,1,Santo Ângelo
430693,2005,residence,1,2,2,0,Entre-Ijuís
431041,2005,residence,0,0,0,0,Inhacorá
431920,2005,residence,1,2,3,0,São Nicolau
431480,2005,residence,4,6,7,0,Portão
431950,2005,residence,2,2,2,0,São Sebastião do Caí
431680,2005,residence,15,20,25,3,Santa Cruz do Sul
430544,2005,residence,2,4,6,0,Chuvisca
431070,2005,residence,1,1,1,0,Itatiba do Sul
431190,2005,residence,0,0,0,0,Marcelino Ramos
432290,2005,residence,1,1,1,0,Viadutos
430700,2005,residence,8,12,16,1,Erechim
430720,2005,residence,1,1,1,1,Erval Grande
430170,2005,residence,0,0,0,0,Barão de Cotegipe
431970,2005,residence,0,0,0,0,São Valentim
431413,2005,residence,0,0,0,0,Paulo Bento
431046,2005,residence,1,1,1,0,Ipiranga do Sul
430511,2005,residence,0,0,0,0,Centenário
430695,2005,residence,2,2,2,0,Entre Rios do Sul
431090,2005,residence,0,0,0,0,Jacutinga
430890,2005,residence,1,3,4,0,Getúlio Vargas
430155,2005,residence,0,0,0,0,Áurea
430697,2005,residence,1,1,1,0,Erebango
430205,2005,residence,0,1,1,0,Benjamin Constant do Sul
430380,2005,residence,0,0,0,1,Campinas do Sul
430805,2005,residence,0,0,0,0,Faxinalzinho
431910,2005,residence,0,0,0,0,São Martinho
430970,2005,residence,0,0,0,0,Humaitá
431390,2005,residence,8,9,10,0,Panambi
431115,2005,residence,1,1,3,0,Jóia
430500,2005,residence,0,0,1,0,Catuípe
430540,2005,residence,0,0,0,0,Chiapetta
430150,2005,residence,1,1,1,0,Augusto Pestana
430570,2005,residence,2,2,2,0,Condor
430020,2005,residence,2,2,2,0,Ajuricaba
431333,2005,residence,0,0,0,0,Nova Ramada
431780,2005,residence,1,2,2,0,Santo Augusto
430590,2005,residence,2,3,3,0,Coronel Bicaco
430600,2005,residence,3,3,3,0,Crissiumal
430260,2005,residence,2,2,2,0,Braga
431973,2005,residence,0,2,2,0,São Valério do Sul
432140,2005,residence,1,2,3,0,Tenente Portela
430587,2005,residence,0,0,0,0,Coronel Barros
430190,2005,residence,0,1,1,0,Barra do Ribeiro
430175,2005,residence,2,3,3,0,Barão do Triunfo
431060,2005,residence,2,3,3,0,Itaqui
430850,2005,residence,5,6,6,1,Frederico Westphalen
432160,2005,residence,6,9,12,1,Tramandaí
430905,2005,residence,0,0,1,0,Glorinha
431520,2005,residence,0,2,3,0,Putinga
431337,2005,residence,2,4,5,0,Nova Santa Rita
432200,2005,residence,9,11,11,0,Triunfo
430676,2005,residence,3,5,6,0,Eldorado do Sul
431640,2005,residence,9,13,17,1,Rosário do Sul
431033,2005,residence,1,3,4,0,Imbé
430420,2005,residence,5,9,11,0,Candelária
430300,2005,residence,13,22,26,1,Cachoeira do Sul
430280,2005,residence,4,6,6,0,Caçapava do Sul
431410,2005,residence,30,36,40,1,Passo Fundo
432055,2005,residence,2,2,2,0,Sertão Santana
432120,2005,residence,7,10,12,3,Taquara
432035,2005,residence,0,0,0,0,Sentinela do Sul
431840,2005,residence,3,7,7,0,São Jerônimo
430535,2005,residence,3,3,3,0,Charqueadas
430064,2005,residence,2,2,2,0,Ametista do Sul
430340,2005,residence,2,2,2,0,Caiçara
430050,2005,residence,1,1,2,0,Alpestre
430730,2005,residence,0,0,0,0,Erval Seco
430185,2005,residence,1,1,1,0,Barra do Guarita
432020,2005,residence,1,2,3,0,Seberi
431350,2005,residence,4,6,10,1,Osório
430040,2005,residence,11,17,20,1,Alegrete
431935,2005,residence,2,2,2,0,São Pedro da Serra
430223,2005,residence,0,0,0,0,Boa Vista do Incra
431710,2005,residence,19,26,29,1,Santana do Livramento
431530,2005,residence,4,4,5,0,Quaraí
430220,2005,residence,1,1,1,0,Boa Vista do Buricá
431301,2005,residence,0,0,0,0,Nova Candelária
431849,2005,residence,0,0,0,0,São José do Inhacorá
432230,2005,residence,1,1,1,0,Tuparendi
431040,2005,residence,0,0,0,0,Independência
430960,2005,residence,1,1,1,0,Horizontina
430370,2005,residence,0,0,0,0,Campina das Missões
430045,2005,residence,1,1,1,0,Alegria
430900,2005,residence,4,6,8,1,Giruá
430030,2005,residence,0,2,2,0,Alecrim
430430,2005,residence,0,1,1,0,Cândido Godói
431790,2005,residence,1,2,2,0,Santo Cristo
432132,2005,residence,0,0,0,0,Taquaruçu do Sul
431342,2005,residence,1,1,1,0,Novo Machado
432210,2005,residence,0,0,0,0,Tucunduva
431500,2005,residence,0,0,0,0,Porto Lucena
432234,2005,residence,0,0,0,0,Ubiretama
431515,2005,residence,0,0,0,0,Progresso
432253,2005,residence,1,1,1,0,Vale do Sol
432147,2005,residence,1,1,1,0,Tiradentes do Sul
432260,2005,residence,4,6,8,0,Venâncio Aires
432080,2005,residence,6,7,9,0,Soledade
430463,2005,residence,3,6,8,0,Capão da Canoa
430110,2005,residence,1,2,3,1,Arroio dos Ratos
432252,2005,residence,0,0,0,0,Vale Verde
431177,2005,residence,2,2,2,0,Maquiné
430222,2005,residence,0,0,0,0,Boa Vista do Cadeado
430692,2005,residence,0,0,0,0,Engenho Velho
431848,2005,residence,1,1,1,0,São José do Hortêncio
432225,2005,residence,0,0,0,0,Tupandi
431645,2005,residence,2,2,3,0,Salto do Jacuí
431346,2005,residence,1,1,1,0,Novo Xingu
431445,2005,residence,1,1,1,0,Pinhal
430845,2005,residence,1,1,1,0,Fortaleza dos Valos
431087,2005,residence,1,1,1,0,Jacuizinho
431395,2005,residence,3,3,3,0,Pantano Grande
430165,2005,residence,0,0,0,0,Barão
430270,2005,residence,3,4,5,0,Butiá
430880,2005,residence,1,1,1,0,General Câmara
432100,2005,residence,1,1,1,0,Tapera
430468,2005,residence,0,0,0,0,Capela de Santana
430187,2005,residence,1,2,2,0,Barra do Quaraí
432345,2005,residence,0,0,0,0,Vila Nova do Sul
432067,2005,residence,1,2,2,0,Sinimbu
431215,2005,residence,0,0,0,0,Mato Leitão
431244,2005,residence,0,1,1,0,Morrinhos do Sul
431240,2005,residence,7,9,10,0,Montenegro
432145,2005,residence,2,5,7,0,Teutônia
432010,2005,residence,1,1,1,0,Sarandi
431250,2005,residence,2,3,3,0,Mostardas
430450,2005,residence,16,19,21,1,Canguçu
431535,2005,residence,0,0,0,0,Quinze de Novembro
431643,2005,residence,1,1,1,0,Saldanha Marinho
430210,2005,residence,11,14,15,0,Bento Gonçalves
430545,2005,residence,0,2,3,0,Cidreira
430690,2005,residence,6,8,9,0,Encruzilhada do Sul
431247,2005,residence,0,0,0,0,Morro Reuter
430517,2005,residence,1,2,2,0,Cerro Grande do Sul
431405,2005,residence,8,11,11,0,Parobé
430120,2005,residence,0,1,1,0,Arroio do Tigre
431575,2005,residence,0,0,0,0,Riozinho
430530,2005,residence,1,1,1,1,Chapada
430163,2005,residence,0,1,2,0,Balneário Pinhal
432170,2005,residence,3,6,7,0,Três Coroas
430537,2005,residence,1,7,7,0,Charrua
430825,2005,residence,0,0,0,0,Floriano Peixoto
430485,2005,residence,0,0,0,0,Carlos Gomes
430410,2005,residence,0,0,0,0,Campos Borges
431470,2005,residence,2,4,4,0,Planalto
432163,2005,residence,0,0,0,0,Três Arroios
430755,2005,residence,0,0,0,0,Estação
430613,2005,residence,0,0,1,0,Cruzaltense
430085,2005,residence,0,0,0,0,Arambaré
431171,2005,residence,0,0,0,0,Maçambara
431055,2005,residence,0,0,0,0,Itacurubi
431820,2005,residence,2,9,10,0,São Francisco de Paula
431600,2005,residence,1,2,4,0,Rolante
431407,2005,residence,0,0,0,0,Passo do Sobrado
431085,2005,residence,0,0,0,0,Jaboticaba
430580,2005,residence,1,1,2,0,Constantina
432185,2005,residence,1,1,1,0,Três Palmeiras
431610,2005,residence,1,2,3,0,Ronda Alta
431620,2005,residence,0,0,0,0,Rondinha
431540,2005,residence,1,2,7,0,Redentora
431642,2005,residence,0,0,0,0,Sagrada Família
431845,2005,residence,0,0,0,0,São José das Missões
431160,2005,residence,0,1,1,0,Liberato Salzano
430195,2005,residence,1,1,1,0,Barra Funda
431230,2005,residence,0,1,1,0,Miraguaí
432195,2005,residence,0,0,2,0,Trindade do Sul
432250,2005,residence,11,19,22,0,Vacaria
430650,2005,residence,2,2,2,0,Dom Feliciano
431510,2005,residence,1,2,2,0,Porto Xavier
430635,2005,residence,0,0,0,0,Dezesseis de Novembro
431217,2005,residence,0,0,0,0,Mato Queimado
432375,2005,residence,0,0,1,0,Vitória das Missões
430673,2005,residence,0,0,1,0,Doutor Maurício Cardoso
431415,2005,residence,1,1,1,1,Paverama
430140,2005,residence,3,4,4,0,Arvorezinha
430680,2005,residence,2,2,3,0,Encantado
431300,2005,residence,1,1,1,0,Nova Bréscia
430583,2005,residence,0,0,0,0,Coqueiro Baixo
432162,2005,residence,0,0,0,0,Travesseiro
430469,2005,residence,0,0,0,0,Capitão
431675,2005,residence,2,2,2,0,Santa Clara do Sul
430245,2005,residence,2,3,3,0,Boqueirão do Leão
432085,2005,residence,0,1,1,0,Tabaí
431513,2005,residence,0,0,0,0,Pouso Novo
431030,2005,residence,0,0,1,0,Ilópolis
432045,2005,residence,0,0,0,0,Sério
430607,2005,residence,1,1,1,0,Cristal do Sul
432190,2005,residence,2,4,6,0,Três Passos
430745,2005,residence,1,1,1,0,Esperança do Sul
431937,2005,residence,0,0,0,0,São Pedro do Butiá
432000,2005,residence,17,23,23,1,Sapucaia do Sul
431730,2005,residence,5,6,8,0,Santa Vitória do Palmar
432135,2005,residence,1,1,2,2,Tavares
431100,2005,residence,3,5,7,0,Jaguarão
430543,2005,residence,2,2,3,0,Chuí
431880,2005,residence,7,9,12,0,São Lourenço do Sul
430605,2005,residence,3,3,3,0,Cristal
432310,2005,residence,3,3,4,0,Vicente Dutra
430237,2005,residence,2,2,2,0,Bom Progresso
432370,2005,residence,0,1,1,0,Vista Gaúcha
431449,2005,residence,1,1,1,0,Pinheirinho do Vale
430640,2005,residence,4,4,5,0,Dois Irmãos
431695,2005,residence,0,0,0,0,Santa Maria do Herval
431179,2005,residence,0,0,0,0,Maratá
431365,2005,residence,0,1,1,0,Palmares do Sul
430955,2005,residence,0,0,0,0,Harmonia
431403,2005,residence,0,0,0,0,Pareci Novo
431760,2005,residence,2,4,6,1,Santo Antônio da Patrulha
430910,2005,residence,4,5,5,0,Gramado
431545,2005,residence,1,1,1,0,Relvado
431198,2005,residence,1,1,1,0,Mariana Pimentel
430367,2005,residence,1,1,1,0,Campestre da Serra
431647,2005,residence,1,1,1,0,Salvador das Missões
431507,2005,residence,0,0,0,0,Porto Vera Cruz
430466,2005,residence,2,6,6,0,Capão do Leão
431245,2005,residence,0,0,0,0,Morro Redondo
431460,2005,residence,2,3,4,1,Piratini
431420,2005,residence,0,1,1,0,Pedro Osório
430512,2005,residence,0,0,0,0,Cerrito
430107,2005,residence,2,2,2,0,Arroio do Padre
431450,2005,residence,0,0,0,1,Pinheiro Machado
430130,2005,residence,1,2,4,0,Arroio Grande
430063,2005,residence,1,1,1,0,Amaral Ferrador
430710,2005,residence,3,3,4,0,Herval
432232,2005,residence,0,0,0,0,Turuçu
430090,2005,residence,0,0,0,0,Aratiba
431478,2005,residence,1,1,1,0,Ponte Preta
430192,2005,residence,0,0,0,0,Barra do Rio Azul
431670,2005,residence,3,4,4,0,Santa Bárbara do Sul
431960,2005,residence,4,6,6,0,São Sepé
431310,2005,residence,0,0,1,0,Nova Palma
431550,2005,residence,0,1,1,0,Restinga Seca
432065,2005,residence,0,0,0,0,Silveira Martins
430010,2005,residence,2,2,4,0,Agudo
432220,2005,residence,2,5,8,0,Tupanciretã
431810,2005,residence,7,7,9,0,São Francisco de Assis
431402,2005,residence,2,2,2,0,Paraíso do Sul
431980,2005,residence,1,1,1,0,São Vicente do Sul
430800,2005,residence,0,2,2,0,Faxinal do Soturno
431843,2005,residence,0,1,2,0,São João do Polêsine
431912,2005,residence,0,0,0,0,São Martinho da Serra
430670,2005,residence,0,0,0,0,Dona Francisca
431303,2005,residence,0,0,0,0,Nova Esperança do Sul
431447,2005,residence,0,0,0,0,Pinhal Grande
430840,2005,residence,1,1,1,0,Formigueiro
430637,2005,residence,1,1,1,0,Dilermando de Aguiar
431940,2005,residence,3,3,3,0,São Pedro do Sul
431110,2005,residence,2,2,2,0,Jaguari
430235,2005,residence,1,2,2,0,Bom Princípio
431555,2005,residence,1,1,1,0,Rio dos Índios
431270,2005,residence,4,7,9,0,Nonoai
432023,2005,residence,0,0,0,0,Sede Nova
430258,2005,residence,1,2,2,0,Bozano
430070,2005,residence,0,0,0,0,Anta Gorda
431846,2005,residence,1,1,1,0,São José do Herval
431057,2005,residence,0,0,0,0,Itapuca
432285,2005,residence,0,0,0,0,Vespasiano Correa
430915,2005,residence,0,1,1,0,Gramado Xavier
430675,2005,residence,0,0,0,0,Doutor Ricardo
432030,2005,residence,1,1,1,0,Selbach
431175,2005,residence,2,3,4,0,Manoel Viana
431740,2005,residence,4,5,5,0,Santiago
430360,2005,residence,1,1,1,0,Cambará do Sul
430265,2005,residence,0,1,1,0,Brochier
431162,2005,residence,0,0,0,0,Lindolfo Collor
431442,2005,residence,0,1,1,0,Picada Café
431514,2005,residence,0,0,0,0,Presidente Lucena
431861,2005,residence,0,0,0,0,São José do Sul
431349,2005,residence,0,0,0,0,Novo Barreiro
431265,2005,residence,3,3,4,0,Não-Me-Toque
430105,2005,residence,0,1,1,0,Arroio do Sal
431173,2005,residence,0,0,0,0,Mampituba
432183,2005,residence,0,0,0,0,Três Forquilhas
432380,2005,residence,2,2,3,0,Xangri-lá
431417,2005,residence,0,1,1,0,Pedras Altas
431330,2005,residence,1,2,2,0,Nova Prata
432057,2005,residence,0,0,0,0,Sete de Setembro
430865,2005,residence,0,0,0,1,Garruchos
431113,2005,residence,0,0,0,0,Jari
431053,2005,residence,1,1,1,0,Itaara
430290,2005,residence,4,4,4,0,Cacequi
430642,2005,residence,0,0,0,0,Dois Irmãos das Missões
430471,2005,residence,0,0,0,0,Caraá
431430,2005,residence,0,0,0,0,Pejuçara
431335,2005,residence,0,0,0,0,Nova Roma do Sul
430786,2005,residence,0,0,0,0,Fagundes Varela
430595,2005,residence,1,1,1,0,Cotiporã
431400,2005,residence,0,0,0,0,Paraí
431862,2005,residence,0,0,1,0,São José dos Ausentes
431308,2005,residence,0,0,0,0,Nova Pádua
431844,2005,residence,0,0,0,0,São Jorge
430810,2005,residence,2,3,3,0,Feliz
432254,2005,residence,0,0,0,0,Vale Real
431975,2005,residence,0,0,1,0,São Vendelino
431043,2005,residence,0,0,0,0,Ipê
430790,2005,residence,4,6,6,0,Farroupilha
431164,2005,residence,0,0,0,0,Linha Nova
430057,2005,residence,0,0,0,0,Alto Feliz
431280,2005,residence,1,1,1,0,Nova Araçá
431290,2005,residence,1,1,1,0,Nova Bassano
430080,2005,residence,0,0,2,0,Antônio Prado
431238,2005,residence,0,0,0,0,Monte Belo do Sul
431112,2005,residence,1,2,2,0,Jaquirana
430860,2005,residence,2,4,5,1,Garibaldi
431725,2005,residence,0,0,0,0,Santa Tereza
430480,2005,residence,1,2,2,0,Carlos Barbosa
432360,2005,residence,0,0,0,0,Vista Alegre do Prata
431517,2005,residence,0,1,1,0,Protásio Alves
431971,2005,residence,0,0,0,1,São Valentim do Sul
432143,2005,residence,2,3,3,0,Terra de Areia
430655,2005,residence,0,0,0,0,Dom Pedro de Alcântara
431142,2005,residence,1,1,1,0,Lajeado do Bugre
431380,2005,residence,1,1,1,0,Palmitinho
430461,2005,residence,0,0,0,0,Canudos do Vale
431065,2005,residence,0,0,1,0,Itati
430180,2005,residence,2,2,2,0,Barracão
432218,2005,residence,0,0,0,0,Tupanci do Sul
431900,2005,residence,5,6,6,0,São Marcos
431344,2005,residence,1,1,1,0,Novo Tiradentes
431590,2005,residence,1,1,1,0,Rodeio Bonito
430750,2005,residence,0,0,1,0,Espumoso
431660,2005,residence,6,6,6,0,Sananduva
430912,2005,residence,1,1,1,0,Gramado dos Loureiros
430830,2005,residence,4,6,6,0,Fontoura Xavier
430513,2005,residence,0,0,0,0,Cerro Branco
430593,2005,residence,0,0,0,0,Coronel Pilar
430066,2005,residence,0,0,0,0,André da Rocha
430870,2005,residence,0,0,0,0,Gaurama
431295,2005,residence,0,0,0,0,Nova Boa Vista
431700,2005,residence,0,1,1,0,Santana da Boa Vista
432149,2005,residence,0,0,0,0,Toropi
430465,2005,residence,2,2,2,0,Capão do Cipó
430975,2005,residence,1,2,2,0,Ibarama
431936,2005,residence,1,1,1,0,São Pedro das Missões
431531,2005,residence,0,0,0,0,Quatro Irmãos
431180,2005,residence,2,5,7,0,Marau
431261,2005,residence,0,1,1,0,Muitos Capões
431130,2005,residence,3,4,6,2,Lagoa Vermelha
430632,2005,residence,1,1,1,0,Derrubadas
432350,2005,residence,0,0,0,0,Vista Alegre
430215,2005,residence,0,0,0,0,Boa Vista das Missões
431339,2005,residence,0,0,0,0,Novo Cabrais
432026,2005,residence,1,2,2,0,Segredo
431446,2005,residence,0,0,0,0,Pinhal da Serra
431237,2005,residence,2,2,2,0,Monte Alegre dos Campos
430990,2005,residence,1,1,1,0,Ibiraiaras
430925,2005,residence,0,0,0,0,Guabiju
430225,2005,residence,0,0,0,0,Boa Vista do Sul
431650,2005,residence,1,1,1,0,Salvador do Sul
430560,2005,residence,0,0,0,0,Colorado
430781,2005,residence,0,0,0,0,Estrela Velha
430467,2005,residence,0,0,0,0,Capivari do Sul
430515,2005,residence,0,0,2,0,Cerro Grande
432050,2005,residence,1,1,2,0,Sertão
430885,2005,residence,0,1,2,0,Gentil
431220,2005,residence,1,1,1,0,Maximiliano de Almeida
430957,2005,residence,1,1,1,0,Herveiras
430087,2005,residence,0,0,0,0,Araricá
431406,2005,residence,0,2,2,0,Passa Sete
432215,2005,residence,0,0,0,0,Tunas
431125,2005,residence,1,2,3,1,Lagoão
431123,2005,residence,1,1,1,0,Lagoa Bonita do Sul
431860,2005,residence,1,1,1,0,São José do Ouro
431200,2005,residence,1,1,1,0,Mariano Moro
431532,2005,residence,0,0,0,0,Quevedos
431075,2005,residence,0,0,0,0,Ivorá
432237,2005,residence,0,0,0,0,Unistalda
430047,2005,residence,0,0,0,0,Almirante Tamandaré do Sul
431755,2005,residence,0,0,0,0,Santo Antônio do Palma
432090,2005,residence,0,0,0,0,Tapejara
430495,2005,residence,0,0,0,0,Caseiros
432340,2005,residence,1,1,1,0,Vila Maria
431795,2005,residence,0,0,0,0,Santo Expedito do Sul
431805,2005,residence,0,0,0,0,São Domingos do Sul
430355,2005,residence,0,0,0,0,Camargo
430055,2005,residence,0,0,0,0,Alto Alegre
431360,2005,residence,0,0,0,0,Paim Filho
430462,2005,residence,0,0,0,0,Capão Bonito do Sul
430980,2005,residence,1,1,1,0,Ibiaçá
430597,2005,residence,0,0,1,0,Coxilha
430320,2005,residence,2,3,4,0,Cacique Doble
432335,2005,residence,0,0,0,0,Vila Lângaro
431242,2005,residence,2,2,2,0,Mormaço
432320,2005,residence,0,0,0,0,Victor Graeff
430550,2005,residence,1,2,3,0,Ciríaco
431235,2005,residence,0,0,0,0,Montauri
