health_region_code,year,measure_type,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
15013,2000,residence,2309,29,53,67,3,12.5595495885665,22.9536595928974,29.016890428757,129.926375054136
15013,2005,occurrence,2260,40,61,74,3,17.6991150442478,26.9911504424779,32.7433628318584,132.743362831858
15013,2005,residence,3026,58,81,102,5,19.1672174487773,26.7680105750165,33.7078651685393,165.234633179114
15013,2010,occurrence,2586,28,36,48,0,10.8275328692962,13.9211136890951,18.5614849187935,0
15013,2010,residence,3361,52,70,84,2,15.4715858375483,20.8271347813151,24.9925617375781,59.506099375186
15013,2015,occurrence,2658,25,34,42,0,9.40556809631302,12.7915726109857,15.8013544018059,0
15013,2015,residence,3956,53,73,88,1,13.3973710819009,18.4529828109201,22.2446916076845,25.2780586450961
15014,2000,occurrence,3044,40,83,114,0,13.1406044678055,27.2667542706965,37.4507227332457,0
15014,2000,residence,3312,43,92,124,0,12.9830917874396,27.7777777777778,37.4396135265701,0
15014,2005,occurrence,5507,63,95,139,4,11.4399854730343,17.2507717450518,25.2406028690757,72.6348284002179
15014,2005,residence,5836,72,113,164,4,12.3372172721042,19.362577107608,28.1014393420151,68.5400959561343
15014,2010,occurrence,5455,51,78,125,3,9.34922089825848,14.2988084326306,22.9147571035747,54.9954170485793
15014,2010,residence,5952,64,101,155,5,10.752688172043,16.9690860215054,26.0416666666667,84.005376344086
15014,2015,occurrence,6864,68,101,122,5,9.90675990675991,14.7144522144522,17.7738927738928,72.8438228438229
15014,2015,residence,7450,87,129,156,5,11.6778523489933,17.3154362416107,20.9395973154362,67.1140939597316
16001,2000,occurrence,10368,233,281,311,4,22.4729938271605,27.1026234567901,29.9961419753086,38.5802469135803
16001,2000,residence,9568,191,231,260,3,19.9623745819398,24.1429765886288,27.1739130434783,31.3545150501672
16001,2005,occurrence,10217,200,228,252,7,19.5752177742977,22.3157482626994,24.6647743956152,68.5132622100421
16001,2005,residence,9222,164,189,214,6,17.7835610496639,20.4944697462589,23.205378442854,65.0618087182824
16001,2010,occurrence,10865,173,244,280,1,15.9226875287621,22.457432121491,25.7708237459733,9.2038656235619
16001,2010,residence,10079,150,209,243,1,14.8824288123822,20.7361841452525,24.1095346760591,9.92161920825479
16001,2015,occurrence,12223,158,235,270,9,12.9264501349914,19.2260492514113,22.0895033952385,73.6316779841283
16001,2015,residence,10599,123,181,207,7,11.6048683838098,17.0770827436551,19.5301443532409,66.0439664119257
16002,2000,occurrence,616,2,4,6,0,3.24675324675325,6.49350649350649,9.74025974025974,0
16002,2000,residence,749,6,10,13,0,8.01068090787717,13.351134846462,17.3564753004005,0
16002,2005,occurrence,871,7,13,15,1,8.03673938002296,14.9253731343284,17.2215843857635,114.810562571757
16002,2005,residence,1106,20,30,33,1,18.0831826401447,27.124773960217,29.8372513562387,90.4159132007233
16002,2010,occurrence,925,4,8,9,0,4.32432432432432,8.64864864864865,9.72972972972973,0
16002,2010,residence,1101,12,20,25,0,10.8991825613079,18.1653042688465,22.7066303360581,0
16002,2015,occurrence,835,6,12,16,1,7.18562874251497,14.3712574850299,19.1616766467066,119.760479041916
16002,2015,residence,1214,9,17,24,2,7.41350906095552,14.003294892916,19.7693574958814,164.744645799012
16003,2000,occurrence,2982,26,34,44,1,8.71898054996647,11.40174379611,14.7551978537894,33.5345405767941
16003,2000,residence,3921,61,73,85,2,15.5572558020913,18.6176995664371,21.678143330783,51.0073960724305
16003,2005,occurrence,3420,42,46,49,1,12.280701754386,13.4502923976608,14.327485380117,29.2397660818713
16003,2005,residence,3877,60,70,80,2,15.4758834150116,18.0551973175135,20.6345112200155,51.5862780500387
16003,2010,occurrence,4156,45,54,59,2,10.827718960539,12.9932627526468,14.1963426371511,48.1231953801732
16003,2010,residence,3827,40,58,64,2,10.452051215051,15.1554742618239,16.7232819440815,52.2602560752548
16003,2015,occurrence,4042,31,44,49,2,7.66947055912914,10.8857001484414,12.1227115289461,49.480455220188
16003,2015,residence,3934,41,66,74,3,10.4219623792578,16.7768174885613,18.8103711235384,76.2582613116421
17001,2000,occurrence,5238,104,198,237,11,19.8549064528446,37.8006872852234,45.2462772050401,210.003818251241
17001,2000,residence,4881,67,118,144,7,13.7266953493137,24.1753738987912,29.5021511985249,143.413234992829
17001,2005,occurrence,5842,73,144,180,8,12.4957206436152,24.6490927764464,30.811365970558,136.939404313591
17001,2005,residence,5131,50,93,113,5,9.74468914441629,18.1251218086143,22.0229974663808,97.4468914441629
17001,2010,occurrence,6001,54,107,128,8,8.99850024995834,17.8303616063989,21.3297783702716,133.311114814198
17001,2010,residence,4986,36,78,97,4,7.2202166064982,15.6438026474128,19.4544725230646,80.2246289610911
17001,2015,occurrence,6461,63,72,83,7,9.75081256771398,11.1437857916731,12.8463086209565,108.342361863489
17001,2015,residence,5065,46,63,76,4,9.08193484698914,12.4383020730503,15.004935834156,78.9733464955578
17002,2000,occurrence,3944,38,75,88,0,9.63488843813387,19.0162271805274,22.3123732251521,0
17002,2000,residence,3931,50,95,116,0,12.7194098193844,24.1668786568303,29.5090307809718,0
17002,2005,occurrence,3881,34,68,86,0,8.76062870394228,17.5212574078846,22.1592373099717,0
17002,2005,residence,4155,47,95,119,2,11.3116726835138,22.864019253911,28.6401925391095,48.1347773766546
17002,2010,occurrence,3012,24,36,45,2,7.96812749003984,11.9521912350598,14.9402390438247,66.4010624169987
17002,2010,residence,3589,39,64,78,4,10.8665366397325,17.8322652549457,21.733073279465,111.45165784341
17002,2015,occurrence,2195,6,14,21,0,2.73348519362187,6.37813211845103,9.56719817767654,0
17002,2015,residence,3359,28,43,56,3,8.33581423042572,12.8014289967252,16.6716284608514,89.3122953259899
17003,2000,occurrence,1768,7,18,20,0,3.95927601809955,10.1809954751131,11.3122171945701,0
17003,2000,residence,1818,8,19,23,0,4.4004400440044,10.4510451045105,12.6512651265127,0
17003,2005,occurrence,1801,10,16,18,0,5.55247084952804,8.88395335924486,9.99444752915047,0
17003,2005,residence,1951,24,33,36,2,12.3013839056894,16.9144028703229,18.4520758585341,102.511532547412
17003,2010,occurrence,1249,19,22,26,1,15.2121697357886,17.6140912730184,20.8166533226581,80.0640512409928
17003,2010,residence,1488,30,40,46,1,20.1612903225806,26.8817204301075,30.9139784946237,67.2043010752688
17003,2015,occurrence,907,2,5,7,0,2.20507166482911,5.51267916207277,7.71775082690188,0
17003,2015,residence,1356,13,19,22,1,9.58702064896755,14.0117994100295,16.2241887905605,73.7463126843658
17004,2000,occurrence,3038,41,56,65,2,13.4957208689928,18.4331797235023,21.395655036208,65.832784726794
17004,2000,residence,2994,49,82,94,5,16.3660654642619,27.3881095524382,31.3961255845023,167.000668002672
17004,2005,occurrence,2642,21,29,37,1,7.94852384557154,10.9765329295988,14.004542013626,37.8501135503407
17004,2005,residence,2768,30,43,56,1,10.8381502890173,15.5346820809249,20.2312138728324,36.1271676300578
17004,2010,occurrence,2124,20,28,38,3,9.41619585687382,13.1826741996234,17.8907721280603,141.242937853107
17004,2010,residence,2433,26,51,60,4,10.6863953966297,20.9617755856967,24.6609124537608,164.406083025072
17004,2015,occurrence,1866,5,7,12,0,2.67952840300107,3.7513397642015,6.43086816720257,0
17004,2015,residence,2424,15,22,28,0,6.18811881188119,9.07590759075908,11.5511551155116,0
17005,2000,occurrence,3206,38,50,65,2,11.8527760449158,15.5957579538366,20.2744853399875,62.3830318153462
17005,2000,residence,3272,45,59,78,2,13.7530562347188,18.0317848410758,23.838630806846,61.1246943765281
17005,2005,occurrence,3012,27,39,48,3,8.96414342629482,12.9482071713147,15.9362549800797,99.601593625498
17005,2005,residence,3063,31,43,52,2,10.120796604636,14.0385243225596,16.9768201110023,65.2954619653934
17005,2010,occurrence,2602,24,33,41,1,9.22367409684858,12.6825518831668,15.7571099154497,38.4319754035357
17005,2010,residence,2646,26,42,51,1,9.82615268329554,15.8730158730159,19.2743764172336,37.7928949357521
17005,2015,occurrence,2462,15,19,21,2,6.09260763606824,7.71730300568643,8.52965069049553,81.2347684809098
17005,2015,residence,2644,27,36,40,2,10.2118003025719,13.6157337367625,15.1285930408472,75.642965204236
17006,2000,occurrence,5256,102,154,184,4,19.4063926940639,29.2998477929985,35.0076103500761,76.103500761035
17006,2000,residence,5306,73,123,153,4,13.7580098002262,23.1813041839427,28.8352808141726,75.3863550697324
17006,2005,occurrence,5690,78,122,139,9,13.7082601054482,21.4411247803163,24.4288224956063,158.17223198594
17006,2005,residence,5328,47,79,94,5,8.82132132132132,14.8273273273273,17.6426426426426,93.8438438438438
17006,2010,occurrence,6259,73,130,157,3,11.6632049848219,20.7700910688608,25.0838792139319,47.9309793896789
17006,2010,residence,5716,47,67,84,3,8.22253324002799,11.7214835549335,14.6955913226032,52.4842547235829
17006,2015,occurrence,7766,104,178,200,9,13.3917074426989,22.9204223538501,25.7532835436518,115.889775946433
17006,2015,residence,6441,59,90,101,5,9.16006831237386,13.9729855612483,15.680794907623,77.6276975624903
17007,2000,occurrence,1977,17,25,31,0,8.59888720283258,12.6454223571067,15.6803237228123,0
17007,2000,residence,2023,27,39,47,0,13.3465150766189,19.2782995551162,23.232822540781,0
17007,2005,occurrence,1703,9,11,16,1,5.28479154433353,6.45918966529654,9.39518496770405,58.7199060481503
17007,2005,residence,1926,22,33,38,1,11.4226375908619,17.1339563862928,19.730010384216,51.9210799584631
17007,2010,occurrence,1468,6,7,11,0,4.08719346049046,4.76839237057221,7.49318801089918,0
17007,2010,residence,1822,10,19,27,0,5.48847420417124,10.4281009879254,14.8188803512624,0
17007,2015,occurrence,1264,5,11,12,0,3.95569620253165,8.70253164556962,9.49367088607595,0
17007,2015,residence,1862,15,29,37,3,8.05585392051557,15.5746509129968,19.8711063372718,161.117078410312
17008,2000,occurrence,1979,23,33,44,1,11.622031328954,16.6750884284992,22.233451237999,50.5305709954523
17008,2000,residence,1978,37,56,68,1,18.7057633973711,28.3114256825076,34.3781597573306,50.5561172901921
17008,2005,occurrence,1924,14,19,23,0,7.27650727650728,9.87525987525988,11.954261954262,0
17008,2005,residence,2040,20,29,35,1,9.80392156862745,14.2156862745098,17.156862745098,49.0196078431373
17008,2010,occurrence,1654,15,23,23,1,9.0689238210399,13.9056831922612,13.9056831922612,60.459492140266
17008,2010,residence,1789,23,35,38,1,12.8563443264394,19.564002235886,21.2409167132476,55.8971492453885
17008,2015,occurrence,1688,5,6,11,0,2.96208530805687,3.55450236966825,6.51658767772512,0
17008,2015,residence,1955,16,25,31,1,8.18414322250639,12.7877237851662,15.8567774936061,51.150895140665
21001,2000,occurrence,2665,45,68,82,2,16.8855534709193,25.515947467167,30.7692307692308,75.046904315197
21001,2000,residence,2880,56,84,99,3,19.4444444444444,29.1666666666667,34.375,104.166666666667
21001,2005,occurrence,5293,24,47,66,2,4.53429057245419,8.87965237105611,12.469299074249,37.7857547704515
21001,2005,residence,5863,59,103,133,3,10.0631076240832,17.5677980556029,22.68463244073,51.1683438512707
21001,2010,occurrence,4258,12,19,31,1,2.81822451855331,4.46218882104274,7.28041333959606,23.4852043212776
21001,2010,residence,5153,55,79,97,6,10.6733941393363,15.3308752183194,18.8239860275568,116.437026974578
21001,2015,occurrence,3735,14,24,31,1,3.74832663989291,6.42570281124498,8.29986613119143,26.7737617135208
21001,2015,residence,5048,60,90,106,6,11.8858954041204,17.8288431061807,20.9984152139461,118.858954041204
21002,2000,occurrence,3826,31,84,107,1,8.10245687401987,21.955044432828,27.9665446941976,26.1369576581286
21002,2000,residence,3774,31,82,108,2,8.21409644939057,21.7276099629041,28.6168521462639,52.9941706412295
21002,2005,occurrence,5569,56,111,132,1,10.0556652899982,19.9317651283893,23.7026396121386,17.9565451607111
21002,2005,residence,5672,64,137,160,2,11.2834978843441,24.1537376586742,28.2087447108604,35.2609308885755
21002,2010,occurrence,4277,28,42,57,2,6.54664484451719,9.81996726677578,13.3270984334814,46.7617488894085
21002,2010,residence,4536,49,73,92,7,10.8024691358025,16.0934744268078,20.2821869488536,154.320987654321
21002,2015,occurrence,3963,20,33,38,3,5.04668180671209,8.32702498107494,9.58869543275297,75.7002271006813
21002,2015,residence,4243,44,67,77,5,10.370021211407,15.7907141173698,18.1475371199623,117.841150129625
21003,2000,occurrence,3318,6,8,12,3,1.80831826401447,2.41109101868596,3.61663652802893,90.4159132007233
21003,2000,residence,3379,6,12,23,4,1.77567327611719,3.55134655223439,6.80674755844925,118.378218407813
21003,2005,occurrence,4546,23,46,61,5,5.05939287285526,10.1187857457105,13.4183897932248,109.98680158381
21003,2005,residence,4590,27,51,69,6,5.88235294117647,11.1111111111111,15.0326797385621,130.718954248366
21003,2010,occurrence,4191,24,35,49,3,5.72655690765927,8.35122882366977,11.6917203531377,71.5819613457409
21003,2010,residence,4232,56,85,105,4,13.2325141776938,20.0850661625709,24.8109640831758,94.5179584120983
21003,2015,occurrence,4040,27,35,41,4,6.68316831683168,8.66336633663366,10.1485148514851,99.009900990099
21003,2015,residence,4196,47,64,74,7,11.2011439466158,15.2526215443279,17.6358436606292,166.825548141087
21004,2000,occurrence,3210,24,45,49,3,7.47663551401869,14.018691588785,15.2647975077882,93.4579439252336
21004,2000,residence,3152,25,48,55,4,7.93147208121827,15.2284263959391,17.4492385786802,126.903553299492
21004,2005,occurrence,4964,57,87,94,1,11.4826752618856,17.5261885576148,18.9363416599517,20.1450443190975
21004,2005,residence,4862,67,108,120,2,13.7803373097491,22.2130810366104,24.6812011517894,41.1353352529823
21004,2010,occurrence,4982,33,53,64,6,6.62384584504215,10.6382978723404,12.8462464873545,120.433560818948
21004,2010,residence,4953,53,83,106,6,10.7005855037351,16.7575206945286,21.4011710074702,121.138703815869
21004,2015,occurrence,4825,36,49,61,4,7.46113989637306,10.1554404145078,12.6424870466321,82.9015544041451
21004,2015,residence,4871,61,86,108,4,12.5230958735373,17.6555122151509,22.1720385957709,82.1186614658181
21005,2000,occurrence,4795,86,115,133,7,17.9353493222106,23.9833159541189,27.7372262773723,145.985401459854
21005,2000,residence,4777,86,118,139,7,18.0029307096504,24.7016956248692,29.0977601004815,146.53548252041
21005,2005,occurrence,6640,134,176,197,8,20.1807228915663,26.5060240963855,29.6686746987952,120.481927710843
21005,2005,residence,6567,112,152,178,8,17.0549718288412,23.1460331962845,27.1052230851226,121.821227348866
21005,2010,occurrence,5871,169,186,205,10,28.785556123318,31.6811446090956,34.9173905637881,170.328734457503
21005,2010,residence,5608,95,110,130,6,16.9400855920114,19.6148359486448,23.1811697574893,106.990014265335
21005,2015,occurrence,5146,99,112,118,16,19.2382432957637,21.7644772638943,22.9304314030315,310.921103769918
21005,2015,residence,5176,62,78,86,15,11.9783616692427,15.0695517774343,16.6151468315301,289.799072642968
21006,2000,occurrence,4535,21,36,48,2,4.63065049614113,7.93825799338479,10.5843439911797,44.1014332965821
21006,2000,residence,4847,27,47,63,3,5.57045595213534,9.69671962038374,12.9977305549825,61.893955023726
21006,2005,occurrence,7350,76,122,135,3,10.3401360544218,16.5986394557823,18.3673469387755,40.8163265306122
21006,2005,residence,7797,89,142,159,8,11.4146466589714,18.2121328716173,20.3924586379377,102.6035654739
21006,2010,occurrence,6448,56,73,86,4,8.6848635235732,11.3213399503722,13.3374689826303,62.0347394540943
21006,2010,residence,6778,82,112,138,6,12.0979640011803,16.524048391856,20.3599881971083,88.5216878135143
21006,2015,occurrence,5851,26,31,35,5,4.44368484019826,5.29823961715946,5.98188343872842,85.4554776961203
21006,2015,residence,6222,53,78,88,6,8.51816136290582,12.5361620057859,14.143362262938,96.4320154291225
21007,2000,occurrence,5314,119,205,219,4,22.3936770794129,38.5773428678961,41.2118931125329,75.2728641324802
21007,2000,residence,5430,129,225,242,5,23.7569060773481,41.4364640883978,44.5672191528545,92.0810313075506
21007,2005,occurrence,6045,51,75,86,4,8.43672456575682,12.4069478908189,14.2266335814723,66.1703887510339
21007,2005,residence,6124,73,116,141,7,11.9203135205748,18.9418680600914,23.0241672109732,114.30437622469
21007,2010,occurrence,5436,22,33,38,1,4.04709345106696,6.07064017660044,6.99043414275202,18.3958793230316
21007,2010,residence,5638,63,89,104,2,11.1741752394466,15.7857396239801,18.4462575381341,35.4735721887194
21007,2015,occurrence,6365,92,112,124,5,14.4540455616654,17.5962293794187,19.4815396700707,78.5545954438335
21007,2015,residence,5409,67,81,89,3,12.3867628027362,14.9750415973378,16.4540580513958,55.4631170271769
21008,2000,occurrence,7330,117,146,178,7,15.9618008185539,19.9181446111869,24.2837653478854,95.4979536152797
21008,2000,residence,7073,103,137,171,3,14.5624204722183,19.3694330552806,24.176445638343,42.4148169093737
21008,2005,occurrence,11127,170,310,354,2,15.2781522422935,27.8601599712411,31.8145052574818,17.9742967556394
21008,2005,residence,10318,113,223,265,2,10.9517348323318,21.6127156425664,25.6832719519287,19.3836014731537
21008,2010,occurrence,10681,191,282,335,14,17.8822207658459,26.4020222825578,31.3641044845988,131.073869487876
21008,2010,residence,9547,87,136,173,5,9.11281030690269,14.245312663664,18.120875667749,52.3724730281764
21008,2015,occurrence,12603,216,294,334,19,17.1387764817901,23.3277791002142,26.501626596842,150.75775608982
21008,2015,residence,10203,92,129,154,9,9.01695579731452,12.6433401940606,15.0935999215917,88.2093501911203
21009,2000,occurrence,5853,36,75,114,2,6.1506919528447,12.8139415684264,19.4771911840082,34.1705108491372
21009,2000,residence,5945,41,88,130,2,6.89655172413793,14.8023549201009,21.8671152228764,33.6417157275021
21009,2005,occurrence,7079,53,90,125,2,7.48693318265292,12.7136601214861,17.6578612798418,28.2525780477469
21009,2005,residence,7245,87,145,186,4,12.008281573499,20.0138026224983,25.6728778467909,55.2104899930987
21009,2010,occurrence,5901,36,53,71,1,6.10066090493137,8.98152855448229,12.031859006948,16.946280291476
