municipality_code,year,measure_type,municipality_name,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
500390,2010,occurrence,Figueirão,24,0,0,0,0,0,0,0,0
500390,2010,residence,Figueirão,24,0,0,0,0,0,0,0,0
500390,2015,occurrence,Figueirão,51,1,1,1,0,19.6078431372549,19.6078431372549,19.6078431372549,0
500390,2015,residence,Figueirão,56,1,2,3,0,17.8571428571429,35.7142857142857,53.5714285714286,0
500400,2000,occurrence,Glória de Dourados,149,0,0,0,0,0,0,0,0
500400,2000,residence,Glória de Dourados,156,2,2,2,1,12.8205128205128,12.8205128205128,12.8205128205128,641.025641025641
500400,2005,occurrence,Glória de Dourados,154,0,0,0,0,0,0,0,0
500400,2005,residence,Glória de Dourados,128,2,2,2,0,15.625,15.625,15.625,0
500400,2010,occurrence,Glória de Dourados,91,1,1,1,0,10.989010989011,10.989010989011,10.989010989011,0
500400,2010,residence,Glória de Dourados,106,1,1,1,0,9.43396226415094,9.43396226415094,9.43396226415094,0
500400,2015,occurrence,Glória de Dourados,91,0,0,0,0,0,0,0,0
500400,2015,residence,Glória de Dourados,151,0,1,1,0,0,6.62251655629139,6.62251655629139,0
500410,2000,occurrence,Guia Lopes da Laguna,0,0,0,0,0,,,,
500410,2000,residence,Guia Lopes da Laguna,202,0,1,2,0,0,4.95049504950495,9.9009900990099,0
500410,2005,occurrence,Guia Lopes da Laguna,141,0,1,1,0,0,7.09219858156028,7.09219858156028,0
500410,2005,residence,Guia Lopes da Laguna,167,0,1,1,0,0,5.98802395209581,5.98802395209581,0
500410,2010,occurrence,Guia Lopes da Laguna,199,2,2,2,0,10.0502512562814,10.0502512562814,10.0502512562814,0
500410,2010,residence,Guia Lopes da Laguna,183,4,4,4,0,21.8579234972678,21.8579234972678,21.8579234972678,0
500410,2015,occurrence,Guia Lopes da Laguna,85,0,0,1,0,0,0,11.7647058823529,0
500410,2015,residence,Guia Lopes da Laguna,134,0,1,1,0,0,7.46268656716418,7.46268656716418,0
500430,2000,occurrence,Iguatemi,294,3,12,16,0,10.2040816326531,40.8163265306122,54.421768707483,0
500430,2000,residence,Iguatemi,277,4,11,13,0,14.4404332129964,39.7111913357401,46.9314079422383,0
500430,2005,occurrence,Iguatemi,425,6,9,13,1,14.1176470588235,21.1764705882353,30.5882352941177,235.294117647059
500430,2005,residence,Iguatemi,279,3,8,11,1,10.752688172043,28.673835125448,39.426523297491,358.4229390681
500430,2010,occurrence,Iguatemi,421,2,3,7,0,4.75059382422803,7.12589073634204,16.6270783847981,0
500430,2010,residence,Iguatemi,276,3,4,6,0,10.8695652173913,14.4927536231884,21.7391304347826,0
500430,2015,occurrence,Iguatemi,358,1,2,3,0,2.79329608938548,5.58659217877095,8.37988826815642,0
500430,2015,residence,Iguatemi,236,0,0,0,0,0,0,0,0
500440,2000,occurrence,Inocência,83,2,3,3,0,24.0963855421687,36.144578313253,36.144578313253,0
500440,2000,residence,Inocência,105,3,6,6,0,28.5714285714286,57.1428571428572,57.1428571428572,0
500440,2005,occurrence,Inocência,145,2,3,3,0,13.7931034482759,20.6896551724138,20.6896551724138,0
500440,2005,residence,Inocência,144,4,5,5,0,27.7777777777778,34.7222222222222,34.7222222222222,0
500440,2010,occurrence,Inocência,97,0,1,1,0,0,10.3092783505155,10.3092783505155,0
500440,2010,residence,Inocência,106,1,2,3,0,9.43396226415094,18.8679245283019,28.3018867924528,0
500440,2015,occurrence,Inocência,118,2,2,2,0,16.9491525423729,16.9491525423729,16.9491525423729,0
500440,2015,residence,Inocência,140,3,3,3,0,21.4285714285714,21.4285714285714,21.4285714285714,0
500450,2000,occurrence,Itaporã,74,0,0,1,0,0,0,13.5135135135135,0
500450,2000,residence,Itaporã,239,9,11,15,0,37.6569037656904,46.0251046025105,62.7615062761506,0
500450,2005,occurrence,Itaporã,117,0,0,2,0,0,0,17.0940170940171,0
500450,2005,residence,Itaporã,207,2,2,4,0,9.66183574879227,9.66183574879227,19.3236714975845,0
500450,2010,occurrence,Itaporã,119,0,0,1,0,0,0,8.40336134453782,0
500450,2010,residence,Itaporã,175,2,2,5,0,11.4285714285714,11.4285714285714,28.5714285714286,0
500450,2015,occurrence,Itaporã,96,0,0,0,0,0,0,0,0
500450,2015,residence,Itaporã,227,3,4,4,0,13.215859030837,17.6211453744493,17.6211453744493,0
500460,2000,occurrence,Itaquiraí,189,4,4,5,1,21.1640211640212,21.1640211640212,26.4550264550265,529.100529100529
500460,2000,residence,Itaquiraí,260,5,5,7,1,19.2307692307692,19.2307692307692,26.9230769230769,384.615384615385
500460,2005,occurrence,Itaquiraí,285,3,3,3,0,10.5263157894737,10.5263157894737,10.5263157894737,0
500460,2005,residence,Itaquiraí,302,5,5,6,0,16.5562913907285,16.5562913907285,19.8675496688742,0
500460,2010,occurrence,Itaquiraí,227,2,3,3,0,8.81057268722467,13.215859030837,13.215859030837,0
500460,2010,residence,Itaquiraí,255,3,5,5,0,11.7647058823529,19.6078431372549,19.6078431372549,0
500460,2015,occurrence,Itaquiraí,225,0,0,0,1,0,0,0,444.444444444444
500460,2015,residence,Itaquiraí,279,0,3,5,1,0,10.752688172043,17.921146953405,358.4229390681
500470,2000,occurrence,Ivinhema,386,7,8,8,0,18.1347150259067,20.7253886010363,20.7253886010363,0
500470,2000,residence,Ivinhema,350,10,11,11,0,28.5714285714286,31.4285714285714,31.4285714285714,0
500470,2005,occurrence,Ivinhema,319,2,3,3,0,6.26959247648903,9.40438871473354,9.40438871473354,0
500470,2005,residence,Ivinhema,299,3,5,5,0,10.0334448160535,16.7224080267559,16.7224080267559,0
500470,2010,occurrence,Ivinhema,317,0,0,0,0,0,0,0,0
500470,2010,residence,Ivinhema,322,6,7,7,1,18.6335403726708,21.7391304347826,21.7391304347826,310.55900621118
500470,2015,occurrence,Ivinhema,356,1,1,1,0,2.80898876404494,2.80898876404494,2.80898876404494,0
500470,2015,residence,Ivinhema,417,3,4,4,0,7.19424460431655,9.59232613908873,9.59232613908873,0
500480,2000,occurrence,Japorã,0,0,0,1,0,,,,
500480,2000,residence,Japorã,121,1,3,7,0,8.26446280991735,24.7933884297521,57.8512396694215,0
500480,2005,occurrence,Japorã,26,5,9,14,0,192.307692307692,346.153846153846,538.461538461539,0
500480,2005,residence,Japorã,224,6,18,26,0,26.7857142857143,80.3571428571429,116.071428571429,0
500480,2010,occurrence,Japorã,33,1,3,4,1,30.3030303030303,90.9090909090909,121.212121212121,3030.30303030303
500480,2010,residence,Japorã,236,3,6,9,1,12.7118644067797,25.4237288135593,38.135593220339,423.728813559322
500480,2015,occurrence,Japorã,7,0,0,2,0,0,0,285.714285714286,0
500480,2015,residence,Japorã,205,1,3,6,0,4.87804878048781,14.6341463414634,29.2682926829268,0
500490,2000,occurrence,Jaraguari,0,0,1,2,0,,,,
500490,2000,residence,Jaraguari,20,0,1,2,0,0,50,100,0
500490,2005,occurrence,Jaraguari,0,0,0,0,0,,,,
500490,2005,residence,Jaraguari,45,0,0,1,0,0,0,22.2222222222222,0
500490,2010,occurrence,Jaraguari,1,0,0,0,0,0,0,0,0
500490,2010,residence,Jaraguari,50,0,0,0,0,0,0,0,0
500490,2015,occurrence,Jaraguari,3,0,0,1,0,0,0,333.333333333333,0
500490,2015,residence,Jaraguari,63,0,0,0,0,0,0,0,0
500500,2000,occurrence,Jardim,661,3,6,7,0,4.53857791225416,9.07715582450832,10.590015128593,0
500500,2000,residence,Jardim,496,7,10,10,0,14.1129032258065,20.1612903225806,20.1612903225806,0
500500,2005,occurrence,Jardim,509,3,5,6,0,5.89390962671906,9.82318271119843,11.7878192534381,0
500500,2005,residence,Jardim,489,6,8,9,0,12.2699386503067,16.359918200409,18.4049079754601,0
500500,2010,occurrence,Jardim,409,1,1,1,0,2.44498777506113,2.44498777506113,2.44498777506113,0
500500,2010,residence,Jardim,423,5,7,7,1,11.8203309692671,16.548463356974,16.548463356974,236.406619385343
500500,2015,occurrence,Jardim,418,2,2,2,0,4.78468899521531,4.78468899521531,4.78468899521531,0
500500,2015,residence,Jardim,420,4,5,5,0,9.52380952380952,11.9047619047619,11.9047619047619,0
500510,2000,occurrence,Jateí,74,0,0,0,0,0,0,0,0
500510,2000,residence,Jateí,68,0,0,0,0,0,0,0,0
500510,2005,occurrence,Jateí,116,3,3,3,0,25.8620689655172,25.8620689655172,25.8620689655172,0
500510,2005,residence,Jateí,64,3,3,3,0,46.875,46.875,46.875,0
500510,2010,occurrence,Jateí,47,1,1,1,0,21.2765957446809,21.2765957446809,21.2765957446809,0
500510,2010,residence,Jateí,52,1,2,2,0,19.2307692307692,38.4615384615385,38.4615384615385,0
500510,2015,occurrence,Jateí,1,0,1,1,0,0,1000,1000,0
500510,2015,residence,Jateí,49,1,3,3,0,20.4081632653061,61.2244897959184,61.2244897959184,0
500515,2000,occurrence,Juti,57,0,1,1,0,0,17.5438596491228,17.5438596491228,0
500515,2000,residence,Juti,69,1,2,2,0,14.4927536231884,28.9855072463768,28.9855072463768,0
500515,2005,occurrence,Juti,90,0,0,3,0,0,0,33.3333333333333,0
500515,2005,residence,Juti,104,1,1,4,0,9.61538461538461,9.61538461538461,38.4615384615385,0
500515,2010,occurrence,Juti,65,0,1,1,0,0,15.3846153846154,15.3846153846154,0
500515,2010,residence,Juti,87,0,1,1,0,0,11.4942528735632,11.4942528735632,0
500515,2015,occurrence,Juti,49,0,0,0,0,0,0,0,0
500515,2015,residence,Juti,94,2,2,3,0,21.2765957446809,21.2765957446809,31.9148936170213,0
500520,2000,occurrence,Ladário,80,2,3,3,0,25,37.5,37.5,0
500520,2000,residence,Ladário,260,5,9,12,1,19.2307692307692,34.6153846153846,46.1538461538462,384.615384615385
500520,2005,occurrence,Ladário,65,1,1,1,0,15.3846153846154,15.3846153846154,15.3846153846154,0
500520,2005,residence,Ladário,353,8,10,11,0,22.6628895184136,28.328611898017,31.1614730878187,0
500520,2010,occurrence,Ladário,75,0,0,0,1,0,0,0,1333.33333333333
500520,2010,residence,Ladário,394,7,9,9,3,17.7664974619289,22.8426395939086,22.8426395939086,761.421319796954
500520,2015,occurrence,Ladário,3,0,1,1,0,0,333.333333333333,333.333333333333,0
500520,2015,residence,Ladário,366,5,7,8,0,13.6612021857924,19.1256830601093,21.8579234972678,0
500525,2000,occurrence,Laguna Carapã,101,0,0,0,0,0,0,0,0
500525,2000,residence,Laguna Carapã,111,3,4,5,0,27.027027027027,36.036036036036,45.0450450450451,0
500525,2005,occurrence,Laguna Carapã,72,0,1,2,0,0,13.8888888888889,27.7777777777778,0
500525,2005,residence,Laguna Carapã,92,2,4,5,0,21.7391304347826,43.4782608695652,54.3478260869565,0
500525,2010,occurrence,Laguna Carapã,93,0,1,2,0,0,10.752688172043,21.505376344086,0
500525,2010,residence,Laguna Carapã,114,0,1,5,0,0,8.7719298245614,43.859649122807,0
500525,2015,occurrence,Laguna Carapã,85,0,0,0,0,0,0,0,0
500525,2015,residence,Laguna Carapã,133,1,1,1,0,7.5187969924812,7.5187969924812,7.5187969924812,0
500540,2000,occurrence,Maracaju,614,2,5,10,0,3.25732899022801,8.14332247557003,16.2866449511401,0
500540,2000,residence,Maracaju,636,4,8,13,0,6.28930817610063,12.5786163522013,20.440251572327,0
500540,2005,occurrence,Maracaju,544,0,1,3,1,0,1.83823529411765,5.51470588235294,183.823529411765
500540,2005,residence,Maracaju,607,3,6,10,1,4.94233937397035,9.88467874794069,16.4744645799012,164.744645799012
500540,2010,occurrence,Maracaju,524,2,2,2,0,3.81679389312977,3.81679389312977,3.81679389312977,0
500540,2010,residence,Maracaju,586,3,3,3,0,5.11945392491468,5.11945392491468,5.11945392491468,0
500540,2015,occurrence,Maracaju,606,2,3,3,0,3.3003300330033,4.95049504950495,4.95049504950495,0
500540,2015,residence,Maracaju,719,5,7,10,0,6.95410292072323,9.73574408901252,13.9082058414465,0
500560,2000,occurrence,Miranda,503,5,6,7,0,9.9403578528827,11.9284294234592,13.9165009940358,0
500560,2000,residence,Miranda,540,9,13,17,0,16.6666666666667,24.0740740740741,31.4814814814815,0
500560,2005,occurrence,Miranda,459,2,5,6,2,4.35729847494553,10.8932461873638,13.0718954248366,435.729847494553
500560,2005,residence,Miranda,502,6,13,15,2,11.9521912350598,25.8964143426295,29.8804780876494,398.406374501992
500560,2010,occurrence,Miranda,482,2,3,4,1,4.149377593361,6.22406639004149,8.29875518672199,207.46887966805
500560,2010,residence,Miranda,537,4,8,9,1,7.4487895716946,14.8975791433892,16.7597765363129,186.219739292365
500560,2015,occurrence,Miranda,437,3,4,5,0,6.8649885583524,9.1533180778032,11.441647597254,0
500560,2015,residence,Miranda,484,8,10,12,0,16.5289256198347,20.6611570247934,24.7933884297521,0
500568,2000,occurrence,Mundo Novo,338,7,10,11,0,20.7100591715976,29.585798816568,32.5443786982249,0
500568,2000,residence,Mundo Novo,343,8,12,14,0,23.3236151603499,34.9854227405248,40.8163265306122,0
500568,2005,occurrence,Mundo Novo,328,1,2,4,0,3.04878048780488,6.09756097560976,12.1951219512195,0
500568,2005,residence,Mundo Novo,264,3,3,5,0,11.3636363636364,11.3636363636364,18.9393939393939,0
500568,2010,occurrence,Mundo Novo,240,2,2,2,1,8.33333333333333,8.33333333333333,8.33333333333333,416.666666666667
500568,2010,residence,Mundo Novo,213,2,2,2,1,9.38967136150235,9.38967136150235,9.38967136150235,469.483568075117
500568,2015,occurrence,Mundo Novo,359,4,6,6,0,11.142061281337,16.7130919220056,16.7130919220056,0
500568,2015,residence,Mundo Novo,290,4,6,6,0,13.7931034482759,20.6896551724138,20.6896551724138,0
500570,2000,occurrence,Naviraí,740,10,13,13,0,13.5135135135135,17.5675675675676,17.5675675675676,0
500570,2000,residence,Naviraí,727,14,17,17,1,19.2572214580468,23.3837689133425,23.3837689133425,137.551581843191
500570,2005,occurrence,Naviraí,911,10,16,16,0,10.9769484083425,17.563117453348,17.563117453348,0
500570,2005,residence,Naviraí,900,12,21,21,0,13.3333333333333,23.3333333333333,23.3333333333333,0
500570,2010,occurrence,Naviraí,872,6,10,10,0,6.88073394495413,11.4678899082569,11.4678899082569,0
500570,2010,residence,Naviraí,885,13,20,21,0,14.6892655367232,22.5988700564972,23.728813559322,0
500570,2015,occurrence,Naviraí,984,1,3,3,0,1.01626016260163,3.04878048780488,3.04878048780488,0
500570,2015,residence,Naviraí,962,5,6,6,1,5.1975051975052,6.23700623700624,6.23700623700624,103.950103950104
500580,2000,occurrence,Nioaque,179,4,10,10,0,22.3463687150838,55.8659217877095,55.8659217877095,0
500580,2000,residence,Nioaque,233,7,13,13,0,30.0429184549356,55.793991416309,55.793991416309,0
500580,2005,occurrence,Nioaque,167,0,3,4,0,0,17.9640718562874,23.9520958083832,0
500580,2005,residence,Nioaque,287,1,5,7,1,3.48432055749129,17.4216027874564,24.390243902439,348.432055749129
500580,2010,occurrence,Nioaque,18,0,0,0,0,0,0,0,0
500580,2010,residence,Nioaque,173,1,3,3,0,5.78034682080925,17.3410404624277,17.3410404624277,0
500580,2015,occurrence,Nioaque,15,0,0,1,0,0,0,66.6666666666667,0
500580,2015,residence,Nioaque,191,1,3,4,0,5.23560209424084,15.7068062827225,20.9424083769634,0
500600,2000,occurrence,Nova Alvorada do Sul,31,0,1,2,0,0,32.258064516129,64.5161290322581,0
500600,2000,residence,Nova Alvorada do Sul,113,3,5,5,0,26.5486725663717,44.2477876106195,44.2477876106195,0
500600,2005,occurrence,Nova Alvorada do Sul,151,0,1,1,0,0,6.62251655629139,6.62251655629139,0
500600,2005,residence,Nova Alvorada do Sul,208,1,2,2,0,4.80769230769231,9.61538461538461,9.61538461538461,0
500600,2010,occurrence,Nova Alvorada do Sul,251,1,1,1,0,3.98406374501992,3.98406374501992,3.98406374501992,0
500600,2010,residence,Nova Alvorada do Sul,315,3,5,6,0,9.52380952380952,15.8730158730159,19.0476190476191,0
500600,2015,occurrence,Nova Alvorada do Sul,208,0,0,3,0,0,0,14.4230769230769,0
500600,2015,residence,Nova Alvorada do Sul,308,1,3,3,0,3.24675324675325,9.74025974025974,9.74025974025974,0
500620,2000,occurrence,Nova Andradina,645,9,14,18,0,13.953488372093,21.7054263565891,27.906976744186,0
500620,2000,residence,Nova Andradina,656,10,14,19,0,15.2439024390244,21.3414634146341,28.9634146341463,0
500620,2005,occurrence,Nova Andradina,642,3,3,3,0,4.67289719626168,4.67289719626168,4.67289719626168,0
500620,2005,residence,Nova Andradina,695,10,13,13,0,14.3884892086331,18.705035971223,18.705035971223,0
500620,2010,occurrence,Nova Andradina,637,0,1,2,1,0,1.56985871271586,3.13971742543171,156.985871271586
500620,2010,residence,Nova Andradina,686,2,6,9,1,2.91545189504373,8.7463556851312,13.1195335276968,145.772594752187
500620,2015,occurrence,Nova Andradina,902,1,2,3,0,1.10864745011086,2.21729490022173,3.32594235033259,0
500620,2015,residence,Nova Andradina,847,2,3,4,0,2.36127508854782,3.54191263282172,4.72255017709563,0
500625,2000,occurrence,Novo Horizonte do Sul,4,0,1,1,0,0,250,250,0
500625,2000,residence,Novo Horizonte do Sul,93,3,4,4,0,32.258064516129,43.010752688172,43.010752688172,0
500625,2005,occurrence,Novo Horizonte do Sul,72,0,0,0,0,0,0,0,0
500625,2005,residence,Novo Horizonte do Sul,100,1,4,4,0,10,40,40,0
500625,2010,occurrence,Novo Horizonte do Sul,29,0,0,0,0,0,0,0,0
500625,2010,residence,Novo Horizonte do Sul,65,2,3,3,0,30.7692307692308,46.1538461538462,46.1538461538462,0
500625,2015,occurrence,Novo Horizonte do Sul,43,0,0,0,0,0,0,0,0
500625,2015,residence,Novo Horizonte do Sul,86,0,0,0,0,0,0,0,0
500627,2000,occurrence,Paraíso das Águas,0,0,0,0,0,,,,
500627,2000,residence,Paraíso das Águas,0,0,0,0,0,,,,
500627,2005,occurrence,Paraíso das Águas,0,0,0,0,0,,,,
500627,2005,residence,Paraíso das Águas,0,0,0,0,0,,,,
500627,2010,occurrence,Paraíso das Águas,0,0,0,0,0,,,,
500627,2010,residence,Paraíso das Águas,0,0,0,0,0,,,,
500627,2015,occurrence,Paraíso das Águas,0,0,0,0,0,,,,
500627,2015,residence,Paraíso das Águas,39,0,0,0,0,0,0,0,0
500630,2000,occurrence,Paranaíba,629,16,22,24,0,25.4372019077901,34.9761526232115,38.1558028616852,0
500630,2000,residence,Paranaíba,624,18,24,26,0,28.8461538461539,38.4615384615385,41.6666666666667,0
500630,2005,occurrence,Paranaíba,517,4,6,8,1,7.73694390715667,11.605415860735,15.4738878143133,193.423597678917
500630,2005,residence,Paranaíba,569,5,7,11,1,8.78734622144112,12.3022847100176,19.3321616871705,175.746924428823
500630,2010,occurrence,Paranaíba,451,6,8,8,0,13.3037694013304,17.7383592017738,17.7383592017738,0
500630,2010,residence,Paranaíba,499,7,10,10,0,14.0280561122245,20.0400801603206,20.0400801603206,0
500630,2015,occurrence,Paranaíba,599,1,2,3,1,1.66944908180301,3.33889816360601,5.00834724540902,166.944908180301
500630,2015,residence,Paranaíba,555,9,11,13,1,16.2162162162162,19.8198198198198,23.4234234234234,180.18018018018
500635,2000,occurrence,Paranhos,217,4,9,9,0,18.4331797235023,41.4746543778802,41.4746543778802,0
500635,2000,residence,Paranhos,232,5,12,13,0,21.551724137931,51.7241379310345,56.0344827586207,0
500635,2005,occurrence,Paranhos,259,7,11,15,1,27.027027027027,42.4710424710425,57.9150579150579,386.100386100386
500635,2005,residence,Paranhos,277,7,16,20,1,25.2707581227437,57.7617328519856,72.202166064982,361.01083032491
500635,2010,occurrence,Paranhos,241,6,7,11,0,24.896265560166,29.045643153527,45.643153526971,0
500635,2010,residence,Paranhos,258,6,11,17,0,23.2558139534884,42.6356589147287,65.8914728682171,0
500635,2015,occurrence,Paranhos,263,2,5,7,0,7.60456273764259,19.0114068441065,26.6159695817491,0
500635,2015,residence,Paranhos,294,5,10,13,2,17.0068027210884,34.0136054421769,44.2176870748299,680.272108843538
500640,2000,occurrence,Pedro Gomes,152,0,0,0,0,0,0,0,0
500640,2000,residence,Pedro Gomes,155,1,1,1,0,6.45161290322581,6.45161290322581,6.45161290322581,0
500640,2005,occurrence,Pedro Gomes,101,2,3,4,0,19.8019801980198,29.7029702970297,39.6039603960396,0
500640,2005,residence,Pedro Gomes,111,2,3,4,0,18.018018018018,27.027027027027,36.036036036036,0
500640,2010,occurrence,Pedro Gomes,68,0,0,0,0,0,0,0,0
500640,2010,residence,Pedro Gomes,94,0,1,1,0,0,10.6382978723404,10.6382978723404,0
500640,2015,occurrence,Pedro Gomes,8,0,1,1,0,0,125,125,0
500640,2015,residence,Pedro Gomes,81,0,2,2,0,0,24.6913580246914,24.6913580246914,0
