municipality_code,year,measure_type,live_births,municipality_name
510615,2010,residence,155,Nova Bandeirantes
510895,2010,residence,98,Nova Monte Verde
510629,2010,residence,138,Paranaíta
510080,2010,residence,133,Apiacás
510560,2010,residence,198,Matupá
510279,2010,residence,140,Carlinda
510320,2010,residence,447,Colíder
510790,2010,residence,2047,Sinop
510626,2010,residence,94,Novo Mundo
510040,2010,residence,126,Alto Garças
510120,2010,residence,11,Araguainha
510050,2010,residence,93,Alto Paraguai
510060,2010,residence,161,Alto Taquari
510125,2010,residence,272,Araputanga
510380,2010,residence,56,Figueirópolis D'Oeste
510715,2010,residence,40,Reserva do Cabaçal
510500,2010,residence,127,Jauru
510710,2010,residence,210,São José dos Quatro Marcos
510450,2010,residence,53,Indiavaí
510550,2010,residence,224,Vila Bela da Santíssima Trindade
510130,2010,residence,138,Arenápolis
510726,2010,residence,26,Santo Afonso
510885,2010,residence,34,Nova Marilândia
510600,2010,residence,96,Nortelândia
510160,2010,residence,59,Barão de Melgaço
510170,2010,residence,546,Barra do Bugres
510685,2010,residence,51,Porto Estrela
510623,2010,residence,303,Nova Olímpia
510345,2010,residence,115,Denise
510523,2010,residence,71,Lambari D'Oeste
510100,2010,residence,31,Araguaiana
510665,2010,residence,64,Pontal do Araguaia
510820,2010,residence,48,Torixoréu
510390,2010,residence,82,General Carneiro
510774,2010,residence,22,Santa Cruz do Xingu
510628,2010,residence,88,Novo São Joaquim
510190,2010,residence,247,Brasnorte
510720,2010,residence,68,Rio Branco
510682,2010,residence,155,Porto Esperidião
510562,2010,residence,366,Mirassol d'Oeste
510343,2010,residence,55,Curvelândia
510775,2010,residence,39,Salto do Céu
510675,2010,residence,737,Pontes e Lacerda
510395,2010,residence,31,Glória D'Oeste
510336,2010,residence,39,Conquista D'Oeste
510645,2010,residence,30,Planalto da Serra
510300,2010,residence,271,Chapada dos Guimarães
510620,2010,residence,42,Nova Brasilândia
510360,2010,residence,92,Dom Aquino
510480,2010,residence,424,Jaciara
510335,2010,residence,379,Confresa
510890,2010,residence,94,Nova Maringá
510285,2010,residence,113,Castanheira
510305,2010,residence,143,Cláudia
510830,2010,residence,53,União do Sul
510310,2010,residence,78,Cocalinho
510880,2010,residence,60,Nova Guarita
510455,2010,residence,63,Itaúba
510558,2010,residence,185,Marcelândia
510619,2010,residence,48,Nova Santa Helena
510410,2010,residence,406,Guarantã do Norte
510800,2010,residence,139,Tapurah
510805,2010,residence,144,Terra Nova do Norte
510337,2010,residence,231,Cotriguaçu
510735,2010,residence,97,São José do Xingu
510788,2010,residence,10,Serra Nova Dourada
510650,2010,residence,532,Poconé
510590,2010,residence,256,Nobres
510780,2010,residence,225,Santo Antônio do Leverger
510490,2010,residence,119,Jangada
510610,2010,residence,104,Nossa Senhora do Livramento
510454,2010,residence,86,Itanhangá
510770,2010,residence,183,Rosário Oeste
510835,2010,residence,53,Vale de São Domingos
510630,2010,residence,349,Paranatinga
510350,2010,residence,344,Diamantino
510740,2010,residence,73,São Pedro da Cipa
510517,2010,residence,145,Juruena
510520,2010,residence,147,Juscimeira
510370,2010,residence,166,Feliz Natal
510794,2010,residence,126,Tabaporã
510624,2010,residence,146,Nova Ubiratã
510420,2010,residence,137,Guiratinga
510810,2010,residence,30,Tesouro
510627,2010,residence,26,Novo Horizonte do Norte
510776,2010,residence,46,Santa Rita do Trivelato
510452,2010,residence,88,Ipiranga do Norte
510637,2010,residence,200,Pedra Preta
510670,2010,residence,22,Ponte Branca
510719,2010,residence,24,Ribeirãozinho
510700,2010,residence,215,Poxoréo
510779,2010,residence,32,Santo Antônio do Leste
510706,2010,residence,209,Querência
510729,2010,residence,22,São José do Povo
510850,2010,residence,130,Vera
510724,2010,residence,45,Santa Carmem
110003,2010,occurrence,108,Cabixi
110004,2010,occurrence,1515,Cacoal
110012,2010,occurrence,1604,Ji-Paraná
510757,2010,occurrence,1,Rondolândia
110025,2010,occurrence,111,Presidente Médici
150613,2010,occurrence,1977,Redenção
150670,2010,occurrence,563,Santana do Araguaia
350960,2010,occurrence,444,Campo Limpo Paulista
354040,2010,occurrence,71,Populina
410860,2010,occurrence,639,Goioerê
410930,2010,occurrence,231,Guaraniaçu
411350,2010,occurrence,491,Loanda
411450,2010,occurrence,147,Manoel Ribas
411480,2010,occurrence,296,Marialva
411535,2010,occurrence,27,Maripá
411605,2010,occurrence,109,Missal
420540,2010,occurrence,8724,Florianópolis
421950,2010,occurrence,1117,Xanxerê
510010,2010,occurrence,1,Acorizal
510020,2010,occurrence,430,Água Boa
510895,2010,occurrence,4,Nova Monte Verde
510040,2010,occurrence,8,Alto Garças
510050,2010,occurrence,6,Alto Paraguai
510080,2010,occurrence,113,Apiacás
510130,2010,occurrence,75,Arenápolis
510140,2010,occurrence,328,Aripuanã
510160,2010,occurrence,3,Barão de Melgaço
510170,2010,occurrence,603,Barra do Bugres
510190,2010,occurrence,193,Brasnorte
510260,2010,occurrence,116,Campinápolis
510263,2010,occurrence,407,Campo Novo do Parecis
510267,2010,occurrence,510,Campo Verde
510268,2010,occurrence,78,Campos de Júlio
510269,2010,occurrence,1,Canabrava do Norte
510270,2010,occurrence,289,Canarana
510279,2010,occurrence,122,Carlinda
510285,2010,occurrence,2,Castanheira
510300,2010,occurrence,15,Chapada dos Guimarães
510305,2010,occurrence,74,Cláudia
510310,2010,occurrence,68,Cocalinho
510320,2010,occurrence,954,Colíder
510325,2010,occurrence,403,Colniza
510330,2010,occurrence,278,Comodoro
510335,2010,occurrence,613,Confresa
510337,2010,occurrence,214,Cotriguaçu
510345,2010,occurrence,65,Denise
510350,2010,occurrence,375,Diamantino
510360,2010,occurrence,63,Dom Aquino
510370,2010,occurrence,25,Feliz Natal
510385,2010,occurrence,46,Gaúcha do Norte
510390,2010,occurrence,12,General Carneiro
510410,2010,occurrence,476,Guarantã do Norte
510420,2010,occurrence,124,Guiratinga
510460,2010,occurrence,109,Itiquira
510480,2010,occurrence,619,Jaciara
510490,2010,occurrence,3,Jangada
510500,2010,occurrence,96,Jauru
510510,2010,occurrence,636,Juara
510515,2010,occurrence,903,Juína
510517,2010,occurrence,129,Juruena
510520,2010,occurrence,1,Juscimeira
510525,2010,occurrence,887,Lucas do Rio Verde
510530,2010,occurrence,5,Luciára
510550,2010,occurrence,174,Vila Bela da Santíssima Trindade
510558,2010,occurrence,127,Marcelândia
510562,2010,occurrence,347,Mirassol d'Oeste
510590,2010,occurrence,201,Nobres
510600,2010,occurrence,149,Nortelândia
510610,2010,occurrence,2,Nossa Senhora do Livramento
510615,2010,occurrence,103,Nova Bandeirantes
510620,2010,occurrence,2,Nova Brasilândia
510621,2010,occurrence,68,Nova Canaã do Norte
510622,2010,occurrence,397,Nova Mutum
510623,2010,occurrence,248,Nova Olímpia
510624,2010,occurrence,5,Nova Ubiratã
510626,2010,occurrence,1,Novo Mundo
510627,2010,occurrence,27,Novo Horizonte do Norte
510628,2010,occurrence,73,Novo São Joaquim
510629,2010,occurrence,115,Paranaíta
510630,2010,occurrence,263,Paranatinga
510637,2010,occurrence,87,Pedra Preta
510642,2010,occurrence,454,Peixoto de Azevedo
510650,2010,occurrence,454,Poconé
510670,2010,occurrence,25,Ponte Branca
510675,2010,occurrence,903,Pontes e Lacerda
510677,2010,occurrence,25,Porto Alegre do Norte
510680,2010,occurrence,54,Porto dos Gaúchos
510682,2010,occurrence,19,Porto Esperidião
510700,2010,occurrence,232,Poxoréo
510704,2010,occurrence,1043,Primavera do Leste
510706,2010,occurrence,201,Querência
510710,2010,occurrence,351,São José dos Quatro Marcos
510715,2010,occurrence,1,Reserva do Cabaçal
510718,2010,occurrence,71,Ribeirão Cascalheira
510720,2010,occurrence,79,Rio Branco
510730,2010,occurrence,301,São José do Rio Claro
510735,2010,occurrence,54,São José do Xingu
510770,2010,occurrence,109,Rosário Oeste
510774,2010,occurrence,1,Santa Cruz do Xingu
510775,2010,occurrence,15,Salto do Céu
510777,2010,occurrence,109,Santa Terezinha
510779,2010,occurrence,4,Santo Antônio do Leste
510780,2010,occurrence,4,Santo Antônio do Leverger
510785,2010,occurrence,230,São Félix do Araguaia
510787,2010,occurrence,213,Sapezal
510790,2010,occurrence,2184,Sinop
510792,2010,occurrence,2045,Sorriso
510794,2010,occurrence,85,Tabaporã
510800,2010,occurrence,57,Tapurah
510805,2010,occurrence,127,Terra Nova do Norte
510810,2010,occurrence,23,Tesouro
510830,2010,occurrence,2,União do Sul
510840,2010,occurrence,1222,Várzea Grande
510850,2010,occurrence,4,Vera
510860,2010,occurrence,326,Vila Rica
510890,2010,occurrence,5,Nova Maringá
110006,2010,occurrence,151,Colorado do Oeste
110018,2010,occurrence,805,Pimenta Bueno
110034,2010,occurrence,188,Alvorada D'Oeste
110150,2010,occurrence,172,Seringueiras
351000,2010,occurrence,279,Cândido Mota
410840,2010,occurrence,1852,Francisco Beltrão
412140,2010,occurrence,291,Realeza
412250,2010,occurrence,126,Roncador
412350,2010,occurrence,271,Santa Helena
430340,2010,occurrence,48,Caiçara
431690,2010,occurrence,4179,Santa Maria
510035,2010,occurrence,2,Alto Boa Vista
510185,2010,occurrence,1,Bom Jesus do Araguaia
510619,2010,occurrence,1,Nova Santa Helena
510336,2010,occurrence,2,Conquista D'Oeste
510452,2010,occurrence,1,Ipiranga do Norte
510631,2010,occurrence,2,Novo Santo Antônio
510776,2010,occurrence,3,Santa Rita do Trivelato
510757,2015,residence,29,Rondolândia
510610,2015,residence,140,Nossa Senhora do Livramento
510890,2015,residence,92,Nova Maringá
510185,2015,residence,143,Bom Jesus do Araguaia
510895,2015,residence,107,Nova Monte Verde
510785,2015,residence,119,São Félix do Araguaia
510677,2015,residence,163,Porto Alegre do Norte
510335,2015,residence,487,Confresa
510860,2015,residence,279,Vila Rica
510706,2015,residence,372,Querência
510830,2015,residence,56,União do Sul
510780,2015,residence,236,Santo Antônio do Leverger
510160,2015,residence,52,Barão de Melgaço
510050,2015,residence,102,Alto Paraguai
510642,2015,residence,520,Peixoto de Azevedo
510410,2015,residence,532,Guarantã do Norte
510735,2015,residence,101,São José do Xingu
510320,2015,residence,543,Colíder
510190,2015,residence,303,Brasnorte
510630,2015,residence,366,Paranatinga
510795,2015,residence,1579,Tangará da Serra
510330,2015,residence,338,Comodoro
510340,2015,residence,10689,Cuiabá
510060,2015,residence,191,Alto Taquari
510622,2015,residence,895,Nova Mutum
510385,2015,residence,162,Gaúcha do Norte
510267,2015,residence,750,Campo Verde
510760,2015,residence,4022,Rondonópolis
510621,2015,residence,191,Nova Canaã do Norte
510774,2015,residence,29,Santa Cruz do Xingu
510279,2015,residence,122,Carlinda
510626,2015,residence,66,Novo Mundo
510645,2015,residence,44,Planalto da Serra
510520,2015,residence,143,Juscimeira
510810,2015,residence,26,Tesouro
510454,2015,residence,75,Itanhangá
510530,2015,residence,28,Luciára
510100,2015,residence,37,Araguaiana
510180,2015,residence,1058,Barra do Garças
510627,2015,residence,36,Novo Horizonte do Norte
510510,2015,residence,556,Juara
510310,2015,residence,78,Cocalinho
510370,2015,residence,164,Feliz Natal
510680,2015,residence,89,Porto dos Gaúchos
510269,2015,residence,55,Canabrava do Norte
510300,2015,residence,261,Chapada dos Guimarães
510615,2015,residence,157,Nova Bandeirantes
510550,2015,residence,259,Vila Bela da Santíssima Trindade
510260,2015,residence,416,Campinápolis
510390,2015,residence,114,General Carneiro
510035,2015,residence,42,Alto Boa Vista
510650,2015,residence,499,Poconé
510500,2015,residence,153,Jauru
510268,2015,residence,145,Campos de Júlio
510517,2015,residence,141,Juruena
510140,2015,residence,345,Aripuanã
510480,2015,residence,486,Jaciara
510740,2015,residence,81,São Pedro da Cipa
510805,2015,residence,135,Terra Nova do Norte
510790,2015,residence,2715,Sinop
510840,2015,residence,5013,Várzea Grande
510770,2015,residence,186,Rosário Oeste
510590,2015,residence,249,Nobres
510350,2015,residence,343,Diamantino
510020,2015,residence,428,Água Boa
510675,2015,residence,826,Pontes e Lacerda
510336,2015,residence,56,Conquista D'Oeste
510618,2015,residence,77,Nova Lacerda
510835,2015,residence,36,Vale de São Domingos
510718,2015,residence,192,Ribeirão Cascalheira
510337,2015,residence,167,Cotriguaçu
510250,2015,residence,1563,Cáceres
510263,2015,residence,690,Campo Novo do Parecis
510787,2015,residence,464,Sapezal
510325,2015,residence,404,Colniza
510792,2015,residence,1690,Sorriso
510704,2015,residence,1300,Primavera do Leste
510525,2015,residence,1316,Lucas do Rio Verde
510515,2015,residence,706,Juína
510775,2015,residence,57,Salto do Céu
510682,2015,residence,169,Porto Esperidião
510720,2015,residence,89,Rio Branco
510125,2015,residence,245,Araputanga
510380,2015,residence,46,Figueirópolis D'Oeste
510080,2015,residence,129,Apiacás
510629,2015,residence,196,Paranaíta
510025,2015,residence,894,Alta Floresta
510270,2015,residence,391,Canarana
510794,2015,residence,141,Tabaporã
510820,2015,residence,43,Torixoréu
510625,2015,residence,273,Nova Xavantina
510779,2015,residence,58,Santo Antônio do Leste
510628,2015,residence,100,Novo São Joaquim
510665,2015,residence,90,Pontal do Araguaia
510719,2015,residence,36,Ribeirãozinho
510560,2015,residence,249,Matupá
510170,2015,residence,518,Barra do Bugres
510600,2015,residence,111,Nortelândia
510455,2015,residence,87,Itaúba
510880,2015,residence,57,Nova Guarita
510558,2015,residence,205,Marcelândia
510305,2015,residence,142,Cláudia
510619,2015,residence,58,Nova Santa Helena
510624,2015,residence,138,Nova Ubiratã
510724,2015,residence,63,Santa Carmem
510030,2015,residence,253,Alto Araguaia
510040,2015,residence,145,Alto Garças
510631,2015,residence,24,Novo Santo Antônio
510120,2015,residence,10,Araguainha
510788,2015,residence,22,Serra Nova Dourada
510670,2015,residence,8,Ponte Branca
510010,2015,residence,64,Acorizal
510490,2015,residence,123,Jangada
510562,2015,residence,452,Mirassol d'Oeste
510130,2015,residence,140,Arenápolis
510730,2015,residence,291,São José do Rio Claro
510620,2015,residence,42,Nova Brasilândia
510800,2015,residence,217,Tapurah
510623,2015,residence,319,Nova Olímpia
510776,2015,residence,51,Santa Rita do Trivelato
510345,2015,residence,106,Denise
510452,2015,residence,94,Ipiranga do Norte
510710,2015,residence,282,São José dos Quatro Marcos
510360,2015,residence,86,Dom Aquino
510850,2015,residence,139,Vera
510285,2015,residence,93,Castanheira
510885,2015,residence,45,Nova Marilândia
510726,2015,residence,18,Santo Afonso
510637,2015,residence,244,Pedra Preta
510460,2015,residence,211,Itiquira
510700,2015,residence,260,Poxoréo
510420,2015,residence,86,Guiratinga
510729,2015,residence,24,São José do Povo
510617,2015,residence,45,Nova Nazaré
510685,2015,residence,40,Porto Estrela
510777,2015,residence,110,Santa Terezinha
510523,2015,residence,58,Lambari D'Oeste
510450,2015,residence,35,Indiavaí
510715,2015,residence,37,Reserva do Cabaçal
510343,2015,residence,68,Curvelândia
510395,2015,residence,24,Glória D'Oeste
110170,2015,occurrence,3,Urupá
510610,2015,occurrence,2,Nossa Senhora do Livramento
510890,2015,occurrence,4,Nova Maringá
510185,2015,occurrence,36,Bom Jesus do Araguaia
510895,2015,occurrence,6,Nova Monte Verde
510035,2015,occurrence,1,Alto Boa Vista
172049,2015,occurrence,3,São Valério da Natividade
510830,2015,occurrence,1,União do Sul
510780,2015,occurrence,2,Santo Antônio do Leverger
510050,2015,occurrence,1,Alto Paraguai
510642,2015,occurrence,470,Peixoto de Azevedo
510735,2015,occurrence,32,São José do Xingu
510630,2015,occurrence,306,Paranatinga
510330,2015,occurrence,238,Comodoro
430370,2015,occurrence,59,Campina das Missões
351000,2015,occurrence,221,Cândido Mota
510774,2015,occurrence,3,Santa Cruz do Xingu
510677,2015,occurrence,5,Porto Alegre do Norte
510279,2015,occurrence,6,Carlinda
510645,2015,occurrence,1,Planalto da Serra
510520,2015,occurrence,3,Juscimeira
510810,2015,occurrence,1,Tesouro
510454,2015,occurrence,4,Itanhangá
510530,2015,occurrence,4,Luciára
510100,2015,occurrence,2,Araguaiana
510627,2015,occurrence,16,Novo Horizonte do Norte
510370,2015,occurrence,5,Feliz Natal
510680,2015,occurrence,73,Porto dos Gaúchos
510269,2015,occurrence,1,Canabrava do Norte
510300,2015,occurrence,7,Chapada dos Guimarães
510615,2015,occurrence,26,Nova Bandeirantes
510550,2015,occurrence,315,Vila Bela da Santíssima Trindade
