codigo,nome,indicador,unidade_geografica,nome_indicador,unidade_indicador,meta_oms,ano_recente,valor_recente,nascidos_vivos_recente,anos_validos,inclinacao_anual,projecao_2030,status_oms
29008,29008,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,68.4228532329798,2923,4,0.647968141148956,98.1963531471631,Meta atingida
29009,29009,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,46.0193281178095,4346,4,-0.278307206393552,47.0267466397072,Meta atingida
29010,29010,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,32.2841000807103,6195,4,-0.592327766971693,30.9437683796466,Meta atingida
29011,29011,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,84.3644544431946,3556,4,1.97257361260696,115.777239828339,Fora do caminho
29012,29012,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,71.1237553342817,7030,4,1.57564853784209,113.697327145977,Fora do caminho
29013,29013,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,158.579130986362,3153,4,6.43506739002933,242.899414801739,Fora do caminho
29014,29014,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,134.27968540188,5213,4,4.19646295711083,195.327970017948,Fora do caminho
29015,29015,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,68.8800110208018,7259,4,-0.302237792662903,49.4364228109265,Meta atingida
29016,29016,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,64.9210127677992,9242,4,-1.93126003015762,36.5742408450305,Meta atingida
29017,29017,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,157.563025210084,3808,4,3.19214988333191,170.529092986377,Fora do caminho
29018,29018,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,145.325367350234,6193,4,8.37881997271561,285.560045661052,Fora do caminho
29019,29019,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,58.3771161704612,3426,4,-0.381701233608539,47.9976676727121,Meta atingida
29020,29020,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,56.6559398087296,44126,4,2.30020780327816,105.383402866627,Meta atingida
29021,29021,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,92.4428010168708,4327,4,-2.99080215816898,9.52816546892882,No caminho
29022,29022,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,105.411103302881,5692,4,4.6606876280204,198.266766992992,Fora do caminho
29023,29023,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,40.0641025641026,2496,4,-2.87319870103511,0,Meta atingida
29024,29024,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,46.7508181393174,4278,4,1.86310629134113,111.368287517862,Meta atingida
29025,29025,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,96.0153624579933,8332,4,3.88230425121918,153.224929413775,Fora do caminho
